(52.355487192524045, -23.876562893722863, -28.298732250885134)
(2.0840008312271916, -62.16022012326428, -11.653867760058684)
(14.802523438773992, -79.90592403294731, -9.100642295570704)
(9.313352111093762, -74.68034045171501, -20.583033756082287)
(-11.668684077295557, -9.20412639021671, -1.6674220187532898)
(43.26982914219315, 2.6570941377730612, -21.41258355736651)
(-19.534863489626137, 10.858771033576552, 5.889151323139622)
(-8.407017262967468, -2.279456064309744, -9.411970350727492)
(-7.872965896491418, -5.095374283133036, -9.47606313819133)
(-9.176551007629037, -0.4252870760559748, -8.049695950332577)
(-29.702995991551166, 19.21065543852158, -0.9693044215266742)
(81.1380729641589, -11.24488201093271, -21.380537163634592)
(12.678394684882063, 3.6951542206264847, -18.29843533167267)
(48.422397486358754, -5.142203632450259, -20.22775927554921)
(47.86145180973088, -55.002759224984686, 6.179673575076348)
(29.744484221164516, -13.897247290395288, -1.0530272500913256)
(49.018334622007956, -27.505139225291238, -12.528017211119483)
(5.002121353133745, 0.489632805196325, -8.315938200689049)
(25.057266954902147, 23.817696879166334, -9.801984318936638)
(20.66098990048239, 5.321707501143913, -2.542401731239554)
