(2.064032948790868E183, 2.064032948790868E183, 2.064032948790868E183)
(1.0298207417801057E183, 1.0298207417801057E183, 1.0298207417801057E183)
(6.746227456754702E181, 6.746227456754702E181, 6.746227456754702E181)
(2.1003320198834997E182, 2.1003320198834997E182, 2.1003320198834997E182)
(6.758756669880765E181, 6.758756669880765E181, 6.758756669880765E181)
(1.7422210416404638E183, 1.7422210416404638E183, 1.7422210416404638E183)
(1.4241450705632917E183, 1.4241450705632917E183, 1.4241450705632917E183)
(1.3600270177150284E182, 1.3600270177150284E182, 1.3600270177150284E182)
(3.7198311776529333E182, 3.7198311776529333E182, 3.7198311776529333E182)
(2.4381351994404033E181, 2.4381351994404033E181, 2.4381351994404033E181)
(4.082205160015105E178, 4.082205160015105E178, 4.082205160015105E178)
(2.8842270908275992E181, 2.8842270908275992E181, 2.8842270908275992E181)
(6.905665940669493E181, 6.905665940669493E181, 6.905665940669493E181)
(9.222502989810936E181, 9.222502989810936E181, 9.222502989810936E181)
(6.258118391730407E181, 6.258118391730407E181, 6.258118391730407E181)
(4.379890523808705E181, 4.379890523808705E181, 4.379890523808705E181)
(1.0308488741332443E179, 1.0308488741332443E179, 1.0308488741332443E179)
(1.7462815664617496E181, 1.7462815664617496E181, 1.7462815664617496E181)
(2.5195059536259942E181, 2.5195059536259942E181, 2.5195059536259942E181)
(1.4038745045695725E182, 1.4038745045695725E182, 1.4038745045695725E182)
