(426.10026889165255, 407.47659085563714, 464.3636100281013)
(3680.2599025312406, 3591.3253129445034, 3587.433787656466)
(372.7592105349914, 404.6769650311031, 428.1221955123084)
(481.4557591172571, 454.3178548850052, 515.6952324421513)
(646.8896299681779, 712.3501589752099, 709.9343578047109)
(1754.0639064165855, 1646.8217916958454, 1665.1093549844418)
(7361.67997082399, 7558.557563189953, 7545.113796481584)
(274.1145068905504, 311.9916831999929, 284.7133282208277)
(32.974924003709106, 31.588596519510663, 20.193665248056604)
(2238.871308701111, 2334.7851900799833, 2360.502584829812)
(561.0716298340619, 558.6613274182617, 612.0604396136235)
(3001.4290804797038, 3121.4249843487037, 3124.5004635293167)
(1600.5405707174373, 1687.496824103715, 1664.9138023633611)
(2739.518052179321, 2834.947481302615, 2849.283191176481)
(2191.909830007601, 2270.8822149902403, 2281.985301835139)
(3349.8508126381157, 3470.2601791764664, 3483.1877535555204)
(1082.881307292063, 1052.861131187707, 1108.7022558074)
(3740.8771081117043, 3816.2791545924865, 3865.229586252377)
(6469.077475852669, 6571.475586267199, 6634.352721432045)
(1477.9241392052104, 1458.5071634870849, 1507.1770353708735)
